_issn_norm,_journal_label,_publisher,apc,papers,uncovered_total,within_cap
23795077,mSystems,American Society for Microbiology,4300.0,10,23000.0,False
18737064,Neuropharmacology,Elsevier,4300.0,5,11500.0,False
23795042,mSphere,American Society for Microbiology,4300.0,5,11500.0,False
15365948,J Occup Environ Med,Wolters Kluwer,4300.0,2,4600.0,False
1536481X,J Glaucoma,Wolters Kluwer,4300.0,1,2300.0,False
18780261,Mol Oncol,Wiley,4300.0,1,2300.0,False
22132317,Redox Biol,Elsevier,4310.0,8,18480.0,False
18736882,Curr Opin Neurobiol,Elsevier,4320.0,8,18560.0,False
14678624,Child Dev,Wiley,4320.0,1,2320.0,False
17511097,Photochem Photobiol,Wiley,4330.0,1,2330.0,False
1465735X,J Pediatr Psychol,Oxford University Press (OUP),4332.0,8,18656.0,False
1432198X,Pediatr Nephrol,Springer Nature,4337.0,1,2337.0,False
13652869,J Sleep Res,Wiley,4340.0,8,18720.0,False
18785506,Sleep Med,Elsevier,4350.0,5,11750.0,False
10958657,J Struct Biol,Elsevier,4350.0,2,4700.0,False
18734758,Int J Drug Policy,Elsevier,4350.0,1,2350.0,False
23521546,Curr Opin Behav Sci,Elsevier,4360.0,6,14160.0,False
15281167,Epilepsia,Wiley,4360.0,5,11800.0,False
1879033X,Curr Opin Struct Biol,Elsevier,4360.0,3,7080.0,False
19353456,Mucosal Immunol,Elsevier,4370.0,19,45030.0,False
1532866X,Semin Arthritis Rheum,Elsevier,4370.0,3,7110.0,False
10963618,Semin Immunol,Elsevier,4370.0,2,4740.0,False
1558075X,Semin Perinatol,Elsevier,4370.0,2,4740.0,False
18735010,J Cyst Fibros,Elsevier,4370.0,1,2370.0,False
18790046,Drug Alcohol Depend,Elsevier,4380.0,17,40460.0,False
10956859,Gynecol Oncol,Elsevier,4380.0,3,7140.0,False
18791891,Am J Ophthalmol,Elsevier,4380.0,3,7140.0,False
18784216,Prog Neuropsychopharmacol Biol Psychiatry,Elsevier,4380.0,1,2380.0,False
14643502,Alcohol Alcohol,Oxford University Press (OUP),4387.5,1,2387.5,False
15509109,Sleep,Oxford University Press (OUP),4388.0,31,74028.0,False
15300447,Pediatr Res,Springer Nature,4390.0,12,28680.0,False
15739686,Ann Biomed Eng,Springer Nature,4390.0,11,26290.0,False
13646915,Aging Ment Health,Taylor & Francis,4390.0,10,23900.0,False
14322218,Surg Endosc,Springer Nature,4390.0,9,21510.0,False
14602083,Hum Mol Genet,Oxford University Press (OUP),4390.0,9,21510.0,False
15374424,J Clin Child Adolesc Psychol,Taylor & Francis,4390.0,9,21510.0,False
15732568,Dig Dis Sci,Springer Nature,4390.0,6,14340.0,False
18790410,Curr Opin Cell Biol,Elsevier,4390.0,5,11950.0,False
10292403,Leuk Lymphoma,Taylor & Francis,4390.0,2,4780.0,False
13623095,Int J Radiat Biol,Taylor & Francis,4390.0,2,4780.0,False
14321084,Eur Radiol,Springer Nature,4390.0,1,2390.0,False
14322072,Psychopharmacology (Berl),Springer Nature,4390.0,1,2390.0,False
14602202,Curr Eye Res,Taylor & Francis,4390.0,1,2390.0,False
14645165,Disabil Rehabil,Taylor & Francis,4390.0,1,2390.0,False
15327027,Health Commun,Taylor & Francis,4390.0,1,2390.0,False
15327914,Nutr Cancer,Taylor & Francis,4390.0,1,2390.0,False
15732789,Community Ment Health J,Springer Nature,4390.0,1,2390.0,False
16078438,Connect Tissue Res,Taylor & Francis,4390.0,1,2390.0,False
18734111,Maturitas,Elsevier,4390.0,1,2390.0,False
26895277,Int J Transgend Health,Taylor & Francis,4390.0,1,2390.0,False
15524531,J Biol Rhythms,SAGE Publications,4400.0,9,21600.0,False
15524523,J Appl Gerontol,SAGE Publications,4400.0,8,19200.0,False
14770334,Stat Methods Med Res,SAGE Publications,4400.0,5,12000.0,False
15217035,Clin Immunol,Elsevier,4400.0,5,12000.0,False
15457214,Am J Geriatr Psychiatry,Elsevier,4400.0,5,12000.0,False
15526127,Health Educ Behav,SAGE Publications,4400.0,4,9600.0,False
15526887,J Aging Health,SAGE Publications,4400.0,3,7200.0,False
14770970,Mult Scler,SAGE Publications,4400.0,2,4800.0,False
15526844,Neurorehabil Neural Repair,SAGE Publications,4400.0,2,4800.0,False
14682877,Public Health Rep,SAGE Publications,4400.0,1,2400.0,False
15440591,J Dent Res,SAGE Publications,4400.0,1,2400.0,False
1552681X,Med Decis Making,SAGE Publications,4400.0,1,2400.0,False
19410921,Sports Health,SAGE Publications,4400.0,1,2400.0,False
15326535,Clin Pharmacol Ther,Wiley,4410.0,10,24100.0,False
18728227,Diabetes Res Clin Pract,Elsevier,4410.0,7,16870.0,False
20013078,J Extracell Vesicles,Wiley,4410.0,7,16870.0,False
18790372,Curr Opin Immunol,Elsevier,4410.0,6,14460.0,False
23663987,Adv Ther (Weinh),Wiley,4430.0,10,24300.0,False
15315037,J Pediatr Surg,Elsevier,4430.0,8,19440.0,False
10969888,J Mass Spectrom,Wiley,4430.0,4,9720.0,False
10970177,Dev Dyn,Wiley,4430.0,2,4860.0,False
18764754,Brain Stimul,Elsevier,4430.0,2,4860.0,False
27010198,Adv Biol (Weinh),Wiley,4430.0,2,4860.0,False
10970274,Am J Ind Med,Wiley,4430.0,1,2430.0,False
14397633,Chembiochem,Wiley,4430.0,1,2430.0,False
15324796,Ann Behav Med,Oxford University Press (OUP),4433.0,6,14598.0,False
18734995,J Control Release,Elsevier,4440.0,5,12200.0,False
18736327,Addict Behav,Elsevier,4450.0,9,22050.0,False
14716771,Br J Anaesth,Elsevier,4450.0,1,2450.0,False
16000897,Am J Reprod Immunol,Wiley,4460.0,3,7380.0,False
15427714,Clin Gastroenterol Hepatol,Elsevier,4470.0,32,79040.0,False
15318257,Mov Disord,Wiley,4480.0,26,64480.0,False
1469896X,Protein Sci,Wiley,4480.0,5,12400.0,False
15300285,Mod Pathol,Elsevier,4480.0,2,4960.0,False
15300307,Lab Invest,Elsevier,4480.0,2,4960.0,False
16512227,Acta Paediatr,Wiley,4480.0,2,4960.0,False
17480361,J Rural Health,Wiley,4480.0,2,4960.0,False
25092723,Geroscience,Springer Nature,4490.0,8,19920.0,False
1432086X,Cardiovasc Intervent Radiol,Springer Nature,4490.0,3,7470.0,False
20926413,Exp Mol Med,Springer Nature,4490.0,3,7470.0,False
14366215,Eur J Nutr,Springer Nature,4490.0,2,4980.0,False
15343170,Curr Cardiol Rep,Springer Nature,4490.0,1,2490.0,False
17208319,Aging Clin Exp Res,Springer Nature,4490.0,1,2490.0,False
15205126,J Am Chem Soc,American Chemical Society (ACS),4500.0,79,197500.0,False
1936086X,ACS Nano,American Chemical Society (ACS),4500.0,31,77500.0,False
15206882,Anal Chem,American Chemical Society (ACS),4500.0,30,75000.0,False
15353907,J Proteome Res,American Chemical Society (ACS),4500.0,30,75000.0,False
10984275,Pediatrics,American Academy of Pediatrics (AAP),4500.0,23,57500.0,False
15204995,Biochemistry,American Chemical Society (ACS),4500.0,15,37500.0,False
15408167,J Cardiovasc Electrophysiol,Wiley,4500.0,15,37500.0,False
21615063,ACS Synth Biol,American Chemical Society (ACS),4500.0,15,37500.0,False
15306992,Nano Lett,American Chemical Society (ACS),4500.0,14,35000.0,False
15548937,ACS Chem Biol,American Chemical Society (ACS),4500.0,14,35000.0,False
15204804,J Med Chem,American Chemical Society (ACS),4500.0,12,30000.0,False
19448252,ACS Appl Mater Interfaces,American Chemical Society (ACS),4500.0,9,22500.0,False
1520510X,Inorg Chem,American Chemical Society (ACS),4500.0,8,20000.0,False
19485875,ACS Med Chem Lett,American Chemical Society (ACS),4500.0,8,20000.0,False
15204812,Bioconjug Chem,American Chemical Society (ACS),4500.0,7,17500.0,False
18791123,J Am Soc Mass Spectrom,American Chemical Society (ACS),4500.0,7,17500.0,False
19487185,J Phys Chem Lett,American Chemical Society (ACS),4500.0,6,15000.0,False
25766422,ACS Appl Bio Mater,American Chemical Society (ACS),4500.0,6,15000.0,False
15281175,Anesthesiology,Wolters Kluwer,4500.0,5,12500.0,False
21541671,Hosp Pediatr,American Academy of Pediatrics (AAP),4500.0,5,12500.0,False
23739878,ACS Biomater Sci Eng,American Chemical Society (ACS),4500.0,5,12500.0,False
23793694,ACS Sens,American Chemical Society (ACS),4500.0,5,12500.0,False
21611653,ACS Macro Lett,American Chemical Society (ACS),4500.0,4,10000.0,False
1097685X,J Thorac Cardiovasc Surg,Elsevier,4500.0,3,7500.0,False
15205827,Langmuir,American Chemical Society (ACS),4500.0,3,7500.0,False
15205851,Environ Sci Technol,American Chemical Society (ACS),4500.0,3,7500.0,False
15206025,J Nat Prod,American Chemical Society (ACS),4500.0,3,7500.0,False
15210081,Pharmacol Rev,Elsevier,4500.0,3,7500.0,False
15264602,Biomacromolecules,American Chemical Society (ACS),4500.0,3,7500.0,False
19487193,ACS Chem Neurosci,American Chemical Society (ACS),4500.0,3,7500.0,False
00219584,J Chem Educ,American Chemical Society (ACS),4500.0,2,5000.0,False
08974756,Chem Mater,American Chemical Society (ACS),4500.0,2,5000.0,False
15206890,Chem Rev,American Chemical Society (ACS),4500.0,2,5000.0,False
15206904,J Org Chem,American Chemical Society (ACS),4500.0,2,5000.0,False
15237052,Org Lett,American Chemical Society (ACS),4500.0,2,5000.0,False
15250024,Mol Ther,Elsevier,4500.0,2,5000.0,False
21630402,Neurol Clin Pract,Wolters Kluwer,4500.0,2,5000.0,False
23304022,ACS Photonics,American Chemical Society (ACS),4500.0,2,5000.0,False
25759108,ACS Pharmacol Transl Sci,American Chemical Society (ACS),4500.0,2,5000.0,False
1549960X,J Chem Inf Model,American Chemical Society (ACS),4500.0,1,2500.0,False
18673880,ChemCatChem,Wiley,4500.0,1,2500.0,False
21555435,ACS Catal,American Chemical Society (ACS),4500.0,1,2500.0,False
21630763,J Trauma Acute Care Surg,Wolters Kluwer,4500.0,1,2500.0,False
18790402,Curr Opin Chem Biol,Elsevier,4510.0,2,5020.0,False
14697610,J Child Psychol Psychiatry,Wiley,4530.0,5,12650.0,False
1527974X,J Am Med Inform Assoc,Oxford University Press (OUP),4549.0,29,73921.0,False
15206300,Am J Hum Biol,Wiley,4550.0,5,12750.0,False
13990012,Clin Transplant,Wiley,4550.0,4,10200.0,False
14397641,Chemphyschem,Wiley,4550.0,3,7650.0,False
10970134,Proteins,Wiley,4550.0,2,5100.0,False
15214141,Eur J Immunol,Wiley,4550.0,2,5100.0,False
13993089,Xenotransplantation,Wiley,4550.0,1,2550.0,False
10969098,J Surg Oncol,Wiley,4570.0,35,89950.0,False
10976833,J Pediatr,Elsevier,4570.0,10,25700.0,False
10898638,J Mol Biol,Elsevier,4580.0,18,46440.0,False
15733254,AIDS Behav,Springer Nature,4590.0,59,152810.0,False
15344681,Ann Surg Oncol,Springer Nature,4590.0,18,46620.0,False
14320460,Dysphagia,Springer Nature,4590.0,12,31080.0,False
15327558,Int J Behav Med,Springer Nature,4590.0,8,20720.0,False
15736628,Matern Child Health J,Springer Nature,4590.0,4,10360.0,False
14320851,Cancer Immunol Immunother,Springer Nature,4590.0,2,5180.0,False
17080428,Obes Surg,Springer Nature,4590.0,2,5180.0,False
15591182,Mol Neurobiol,Springer Nature,4590.0,1,2590.0,False
15737373,J Neurooncol,Springer Nature,4590.0,1,2590.0,False
16006143,Am J Transplant,Elsevier,4600.0,37,96200.0,False
10991166,Int J Geriatr Psychiatry,Wiley,4600.0,5,13000.0,False
15244040,Neurosurgery,Wolters Kluwer,4600.0,4,10400.0,False
10970045,Prostate,Wiley,4600.0,3,7800.0,False
13600443,Addiction,Wiley,4600.0,3,7800.0,False
15316963,Curr Opin Rheumatol,Wolters Kluwer,4600.0,1,2600.0,False
15297268,Biol Reprod,Oxford University Press (OUP),4605.0,12,31260.0,False
10974598,Muscle Nerve,Wiley,4610.0,2,5220.0,False
19432631,Genetics,Oxford University Press (OUP),4611.0,3,7833.0,False
14643685,Int J Epidemiol,Oxford University Press (OUP),4621.05,7,18347.350000000002,False
14683296,Thorax,BMJ,4627.0,1,2627.0,False
14686244,J Med Genet,BMJ,4627.0,1,2627.0,False
17585368,J Gerontol B Psychol Sci Soc Sci,Oxford University Press (OUP),4628.0,21,55188.0,False
1758535X,J Gerontol A Biol Sci Med Sci,Oxford University Press (OUP),4628.0,15,39420.0,False
17585341,Gerontologist,Oxford University Press (OUP),4628.0,4,10512.0,False
24739537,Blood Adv,American Society of Hematology,4635.0,13,34255.0,False
15308561,Clin Chem,Oxford University Press (OUP),4636.0,1,2636.0,False
21514658,Arthritis Care Res (Hoboken),Wiley,4640.0,49,129360.0,False
13652982,Neurogastroenterol Motil,Wiley,4640.0,36,95040.0,False
18785905,Biomaterials,Elsevier,4640.0,8,21120.0,False
15455017,Pediatr Blood Cancer,Wiley,4640.0,6,15840.0,False
15213765,Chemistry,Wiley,4640.0,3,7920.0,False
23669608,Small Methods,Wiley,4640.0,2,5280.0,False
10970223,Prenat Diagn,Wiley,4640.0,1,2640.0,False
10991557,Pharmacoepidemiol Drug Saf,Wiley,4650.0,2,5300.0,False
16154150,Adv Synth Catal,Wiley,4650.0,2,5300.0,False
16159861,Proteomics,Wiley,4650.0,2,5300.0,False
18737897,J Anxiety Disord,Elsevier,4650.0,2,5300.0,False
15328406,J Arthroplasty,Elsevier,4650.0,1,2650.0,False
17683254,Eur J Med Chem,Elsevier,4650.0,1,2650.0,False
19437722,Am J Clin Pathol,Oxford University Press (OUP),4660.0,3,7980.0,False
10963634,Semin Cell Dev Biol,Elsevier,4670.0,6,16020.0,False
10960929,Toxicol Sci,Oxford University Press (OUP),4671.0,3,8013.0,False
2365709X,Adv Mater Technol,Wiley,4680.0,2,5360.0,False
15560961,Neurocrit Care,Springer Nature,4690.0,14,37660.0,False
14337339,Support Care Cancer,Springer Nature,4690.0,9,24210.0,False
15737330,J Assist Reprod Genet,Springer Nature,4690.0,6,16140.0,False
14387573,J Assoc Res Otolaryngol,Springer Nature,4690.0,2,5380.0,False
1573904X,Pharm Res,Springer Nature,4690.0,1,2690.0,False
15300293,Crit Care Med,Wolters Kluwer,4700.0,28,75600.0,False
15318249,Ann Neurol,Wiley,4700.0,27,72900.0,False
15720241,Am J Gastroenterol,Wolters Kluwer,4700.0,22,59400.0,False
15371948,Med Care,Wolters Kluwer,4700.0,10,27000.0,False
15384667,Ear Hear,Wolters Kluwer,4700.0,10,27000.0,False
20457634,Cancer Med,Wiley,4700.0,10,27000.0,False
18791190,J Am Coll Surg,Wolters Kluwer,4700.0,8,21600.0,False
15317048,Curr Opin Hematol,Wolters Kluwer,4700.0,5,13500.0,False
15297535,Pediatr Crit Care Med,Wolters Kluwer,4700.0,4,10800.0,False
1531698X,Curr Opin Pediatr,Wolters Kluwer,4700.0,2,5400.0,False
15351386,J Bone Joint Surg Am,Wolters Kluwer,4700.0,1,2700.0,False
15389847,Nurs Res,Wolters Kluwer,4700.0,1,2700.0,False
14620332,Rheumatology (Oxford),Oxford University Press (OUP),4706.1,9,24354.9,False
15524833,Am J Med Genet A,Wiley,4710.0,1,2710.0,False
15548635,Autophagy,Taylor & Francis,4720.0,8,21760.0,False
15402010,Behav Sleep Med,Taylor & Francis,4720.0,3,8160.0,False
17444144,Clin Neuropsychol,Taylor & Francis,4720.0,3,8160.0,False
10969071,J Med Virol,Wiley,4730.0,1,2730.0,False
10990496,Pediatr Pulmonol,Wiley,4740.0,7,19180.0,False
19393806,Autism Res,Wiley,4740.0,2,5480.0,False
1930613X,Mil Med,Oxford University Press (OUP),4748.0,2,5496.0,False
2452302X,JACC Basic Transl Sci,Elsevier,4750.0,6,16500.0,False
18736750,Environ Int,Elsevier,4750.0,3,8250.0,False
20487207,J Pediatric Infect Dis Soc,Oxford University Press (OUP),4752.0,2,5504.0,False
15325415,J Am Geriatr Soc,Wiley,4760.0,37,102120.0,False
20524897,BMJ Open Diabetes Res Care,BMJ,4760.0,8,22080.0,False
18736513,J Pain Symptom Manage,Elsevier,4760.0,6,16560.0,False
10970347,Head Neck,Wiley,4760.0,2,5520.0,False
13653016,Paediatr Perinat Epidemiol,Wiley,4770.0,4,11080.0,False
14783231,Liver Int,Wiley,4780.0,10,27800.0,False
14765381,Br J Pharmacol,Wiley,4780.0,2,5560.0,False
13652125,Br J Clin Pharmacol,Wiley,4780.0,1,2780.0,False
10970142,Cancer,Wiley,4790.0,20,55800.0,False
15733521,J Behav Med,Springer Nature,4790.0,17,47430.0,False
1432069X,Arch Dermatol Res,Springer Nature,4790.0,15,41850.0,False
14765543,J Perinatol,Springer Nature,4790.0,7,19530.0,False
14765497,Int J Obes (Lond),Springer Nature,4790.0,6,16740.0,False
19322267,J Cancer Surviv,Springer Nature,4790.0,5,13950.0,False
15442241,Curr Osteoporos Rep,Springer Nature,4790.0,4,11160.0,False
14682869,J Urban Health,Springer Nature,4790.0,3,8370.0,False
14734230,Cerebellum,Springer Nature,4790.0,2,5580.0,False
15563871,Heart Rhythm,Elsevier,4790.0,2,5580.0,False
14322307,Virchows Arch,Springer Nature,4790.0,1,2790.0,False
14602350,Hum Reprod,Oxford University Press (OUP),4793.49,3,8380.47,False
1873233X,Obstet Gynecol,Wolters Kluwer,4800.0,40,112000.0,False
19417225,Am J Hypertens,Oxford University Press (OUP),4814.0,3,8442.0,False
18735843,Arch Clin Neuropsychol,Oxford University Press (OUP),4823.0,5,14115.0,False
26672375,Cell Rep Methods,Elsevier,4824.0,1,2824.0,False
13858947,Chem Eng J,Elsevier,4830.0,1,2830.0,False
18733336,J Hazard Mater,Elsevier,4830.0,1,2830.0,False
14602180,Carcinogenesis,Oxford University Press (OUP),4835.0,3,8505.0,False
15314995,Laryngoscope,Wiley,4840.0,1,2840.0,False
20555822,ESC Heart Fail,Wiley,4850.0,5,14250.0,False
14766256,Am J Epidemiol,Oxford University Press (OUP),4856.0,13,37128.0,False
27527948,BMJ Oncol,BMJ,4858.0,2,5716.0,False
18737528,Neurosci Biobehav Rev,Elsevier,4860.0,8,22880.0,False
14682060,Ann Rheum Dis,Elsevier,4870.0,14,40180.0,False
21922659,Adv Healthc Mater,Wiley,4880.0,10,28800.0,False
20476310,Pediatr Obes,Wiley,4880.0,9,25920.0,False
16165195,Macromol Biosci,Wiley,4880.0,2,5760.0,False
16000447,Acta Psychiatr Scand,Wiley,4880.0,1,2880.0,False
26911299,Curr Protoc,Wiley,4890.0,13,37570.0,False
15390829,Curr Diab Rep,Springer Nature,4890.0,3,8670.0,False
15590089,Neuroinformatics,Springer Nature,4890.0,1,2890.0,False
18616429,Int J Comput Assist Radiol Surg,Springer Nature,4890.0,1,2890.0,False
14602229,Fam Pract,Oxford University Press (OUP),4892.0,1,2892.0,False
23793708,JCI Insight,American Society for Clinical Investigation,4900.0,110,319000.0,False
10976825,J Allergy Clin Immunol,Elsevier,4900.0,84,243600.0,False
19447884,J Acquir Immune Defic Syndr,Wolters Kluwer,4900.0,53,153700.0,False
14735571,AIDS,Wolters Kluwer,4900.0,39,113100.0,False
1526632X,Neurology,Wolters Kluwer,4900.0,38,110200.0,False
18726623,Pain,Wolters Kluwer,4900.0,23,66700.0,False
15281140,Ann Surg,Wolters Kluwer,4900.0,21,60900.0,False
15346080,Transplantation,Wolters Kluwer,4900.0,20,58000.0,False
14735598,J Hypertens,Wolters Kluwer,4900.0,9,26100.0,False
15267598,Anesth Analg,Wolters Kluwer,4900.0,9,26100.0,False
17466318,Curr Opin HIV AIDS,Wolters Kluwer,4900.0,7,20300.0,False
15300315,Med Sci Sports Exerc,Wolters Kluwer,4900.0,6,17400.0,False
15315487,Epidemiology,Wolters Kluwer,4900.0,4,11600.0,False
1938808X,Acad Med,Wolters Kluwer,4900.0,3,8700.0,False
26663899,Patterns (N Y),Elsevier,4900.0,3,8700.0,False
15320979,Am J Surg Pathol,Wolters Kluwer,4900.0,2,5800.0,False
1533712X,J Clin Psychopharmacol,Wolters Kluwer,4900.0,1,2900.0,False
15392864,Retina,Wolters Kluwer,4900.0,1,2900.0,False
18790305,Cytokine Growth Factor Rev,Elsevier,4900.0,1,2900.0,False
14602423,Glycobiology,Oxford University Press (OUP),4923.36,2,5846.719999999999,False
2667193X,Lancet Reg Health Am,Elsevier,4930.0,1,2930.0,False
10991611,Psychooncology,Wiley,4940.0,11,32340.0,False
14702738,J Epidemiol Community Health,BMJ,4953.0,4,11812.0,False
14723263,Sex Transm Infect,BMJ,4953.0,4,11812.0,False
14755785,Inj Prev,BMJ,4953.0,3,8859.0,False
1468201X,Heart,BMJ,4953.0,2,5906.0,False
18727980,Cancer Lett,Elsevier,4960.0,8,23680.0,False
1930739X,Obesity (Silver Spring),Wiley,4980.0,20,59600.0,False
18781632,Spine J,Elsevier,4980.0,1,2980.0,False
17451701,Schizophr Bull,Oxford University Press (OUP),4981.0,26,77506.0,False
14320533,Acta Neuropathol,Springer Nature,4990.0,23,68770.0,False
17568722,J Hematol Oncol,Springer Nature,4990.0,7,20930.0,False
15733610,J Community Health,Springer Nature,4990.0,5,14950.0,False
20414889,Cell Death Dis,Springer Nature,4990.0,3,8970.0,False
20492618,Microbiome,Springer Nature,4990.0,3,8970.0,False
15494713,Ophthalmology,Elsevier,4990.0,2,5980.0,False
14765365,Bone Marrow Transplant,Springer Nature,4990.0,1,2990.0,False
14765500,Cancer Gene Ther,Springer Nature,4990.0,1,2990.0,False
15351645,Curr Psychiatry Rep,Springer Nature,4990.0,1,2990.0,False
15732592,J Clin Immunol,Springer Nature,4990.0,1,2990.0,False
22131787,JACC Heart Fail,Elsevier,5000.0,14,42000.0,False
1755148X,Pigment Cell Melanoma Res,Wiley,5000.0,9,27000.0,False
15387755,Cancer Epidemiol Biomarkers Prev,American Association for Cancer Research (AACR),5000.0,8,24000.0,False
24055018,JACC Clin Electrophysiol,Elsevier,5000.0,8,24000.0,False
18767591,JACC Cardiovasc Imaging,Elsevier,5000.0,5,15000.0,False
1600065X,Immunol Rev,Wiley,5000.0,4,12000.0,False
19406215,Cancer Prev Res (Phila),American Association for Cancer Research (AACR),5000.0,3,9000.0,False
24752991,Curr Dev Nutr,Elsevier,5000.0,3,9000.0,False
1746045X,Expert Opin Drug Discov,Taylor & Francis,5000.0,2,6000.0,False
17424658,FEBS J,Wiley,5000.0,1,3000.0,False
15376591,Clin Infect Dis,Oxford University Press (OUP),5001.0,43,129043.0,False
15376613,J Infect Dis,Oxford University Press (OUP),5001.0,21,63021.0,False
10970215,Int J Cancer,Wiley,5030.0,10,30300.0,False
15546578,J Neuropathol Exp Neurol,Oxford University Press (OUP),5036.0,33,100188.0,False
15264637,Pain Med,Oxford University Press (OUP),5036.0,4,12144.0,False
13652133,Br J Dermatol,Oxford University Press (OUP),5036.85,8,24294.800000000003,False
14602199,Cereb Cortex,Oxford University Press (OUP),5038.0,18,54684.0,False
10970290,Biotechnol Bioeng,Wiley,5060.0,4,12240.0,False
17496632,Ann N Y Acad Sci,Wiley,5080.0,7,21560.0,False
14332965,Osteoporos Int,Springer Nature,5090.0,1,3090.0,False
15507416,AAPS J,Springer Nature,5090.0,1,3090.0,False
15300366,Genet Med,Elsevier,5110.0,15,46650.0,False
15235866,Neuro Oncol,Oxford University Press (OUP),5132.0,59,184788.0,False
15376605,Am J Hum Genet,Elsevier,5150.0,14,44100.0,False
17481716,Acta Physiol (Oxf),Wiley,5150.0,1,3150.0,False
23265205,Arthritis Rheumatol,Wiley,5190.0,43,137170.0,False
21968837,J Racial Ethn Health Disparities,Springer Nature,5190.0,16,51040.0,False
14765551,Leukemia,Springer Nature,5190.0,13,41470.0,False
13652141,Br J Haematol,Wiley,5190.0,4,12760.0,False
18735118,Prog Neurobiol,Elsevier,5190.0,4,12760.0,False
20420226,Cell Mol Immunol,Springer Nature,5190.0,4,12760.0,False
14710528,BJOG,Wiley,5190.0,3,9570.0,False
15321827,Br J Cancer,Springer Nature,5190.0,3,9570.0,False
14765470,Genes Immun,Springer Nature,5190.0,1,3190.0,False
15346242,Curr Atheroscler Rep,Springer Nature,5190.0,1,3190.0,False
15333450,J Am Soc Nephrol,Wolters Kluwer,5200.0,35,112000.0,False
14779137,J Cell Sci,The Company of Biologists,5200.0,24,76800.0,False
14779129,Development,The Company of Biologists,5200.0,19,60800.0,False
15416100,J Nutr,Elsevier,5200.0,11,35200.0,False
15495469,Genome Res,Cold Spring Harbor Laboratory,5200.0,11,35200.0,False
14779145,J Exp Biol,The Company of Biologists,5200.0,10,32000.0,False
19383207,Am J Clin Nutr,Elsevier,5200.0,6,19200.0,False
21565376,Adv Nutr,Elsevier,5200.0,3,9600.0,False
10974652,J Cell Physiol,Wiley,5230.0,1,3230.0,False
1555905X,Clin J Am Soc Nephrol,Wolters Kluwer,5250.0,18,58500.0,False
14699001,RNA,Cold Spring Harbor Laboratory,5250.0,6,19500.0,False
13652036,Aliment Pharmacol Ther,Wiley,5250.0,3,9750.0,False
18737560,Eur Urol,Elsevier,5250.0,3,9750.0,False
15251497,J Gen Intern Med,Springer Nature,5290.0,38,125020.0,False
21583188,Transl Psychiatry,Springer Nature,5290.0,14,46060.0,False
1740634X,Neuropsychopharmacology,Springer Nature,5290.0,8,26320.0,False
1756994X,Genome Med,Springer Nature,5290.0,8,26320.0,False
14765454,Eye (Lond),Springer Nature,5290.0,2,6580.0,False
20445385,Blood Cancer J,Springer Nature,5290.0,2,6580.0,False
13989995,Allergy,Wiley,5300.0,24,79200.0,False
18790844,Eur J Heart Fail,Wiley,5300.0,11,36300.0,False
13993038,Pediatr Allergy Immunol,Wiley,5300.0,5,16500.0,False
14698749,Dev Med Child Neurol,Wiley,5300.0,3,9900.0,False
14714159,J Neurochem,Wiley,5330.0,12,39960.0,False
19375913,Ocul Surf,Elsevier,5330.0,11,36630.0,False
13652567,Immunology,Wiley,5330.0,4,13320.0,False
15211878,Bioessays,Wiley,5330.0,4,13320.0,False
14631326,Diabetes Obes Metab,Wiley,5380.0,2,6760.0,False
15244539,Circulation,Wolters Kluwer,5400.0,58,197200.0,False
19413297,Circ Heart Fail,Wolters Kluwer,5400.0,31,105400.0,False
15244571,Circ Res,Wolters Kluwer,5400.0,26,88400.0,False
14697793,J Physiol,Wiley,5400.0,25,85000.0,False
15273792,J Urol,Wolters Kluwer,5400.0,25,85000.0,False
15244636,Arterioscler Thromb Vasc Biol,Wolters Kluwer,5400.0,22,74800.0,False
15244563,Hypertension,Wolters Kluwer,5400.0,16,54400.0,False
10902139,Brain Behav Immun,Elsevier,5400.0,14,47600.0,False
19420080,Circ Cardiovasc Imaging,Wolters Kluwer,5400.0,14,47600.0,False
15244628,Stroke,Wolters Kluwer,5400.0,13,44200.0,False
19417705,Circ Cardiovasc Qual Outcomes,Wolters Kluwer,5400.0,12,40800.0,False
25748300,Circ Genom Precis Med,Wolters Kluwer,5400.0,8,27200.0,False
21906009,J Cachexia Sarcopenia Muscle,Wiley,5400.0,5,17000.0,False
19413084,Circ Arrhythm Electrophysiol,Wolters Kluwer,5400.0,3,10200.0,False
10976868,Am J Obstet Gynecol,Elsevier,5410.0,33,112530.0,False
10959157,J Autoimmun,Elsevier,5420.0,7,23940.0,False
14602105,J Natl Cancer Inst,Oxford University Press (OUP),5436.0,8,27488.0,False
23752548,Sci Adv,American Association for the Advancement of Science (AAAS),5450.0,165,569250.0,False
10970258,Stat Med,Wiley,5450.0,15,51750.0,False
10969861,J Comp Neurol,Wiley,5450.0,9,31050.0,False
10981136,Glia,Wiley,5450.0,8,27600.0,False
10969896,J Pathol,Wiley,5450.0,4,13800.0,False
10968652,Am J Hematol,Wiley,5450.0,1,3450.0,False
13652648,J Adv Nurs,Wiley,5450.0,1,3450.0,False
18732402,Biol Psychiatry,Elsevier,5489.0,20,69780.0,False
14765578,Mol Psychiatry,Springer Nature,5490.0,33,115170.0,False
1474760X,Genome Biol,Springer Nature,5490.0,17,59330.0,False
